Periodo;Partner;Pais;Usuarios_Nuevos;Primera_Recarga;Usuarios_que_Depositaron;Activos_Deportivas;Activos_Casino;Primer_Deposito_Por_Pasarela
5/03/2024;Gangabet;M�xico;127;4;70;176;579;4
5/03/2024;Doradobet;Per�;1940;328;8925;16954;6301;313
5/03/2024;Gangabet;Venezuela;52;12;263;393;100;12
5/03/2024;Doradobet;Costa Rica;42;9;230;623;239;0
5/03/2024;iBetSupreme;Guyana;12;14;96;58;80;0
5/03/2024;Doradobet;Ecuador;313;32;154;516;650;32
5/03/2024;Doradobet;Nicaragua;78;10;623;1126;226;0
5/03/2024;Doradobet;Chile;52;10;74;105;80;10
5/03/2024;Sivarbet;El Salvador;3;1;36;72;15;0
5/03/2024;Latinbet;Panam�;55;23;821;1121;0;0
5/03/2024;Gangabet;Chile;3;1;33;44;32;1
5/03/2024;Milbets;Brasil;20;8;23;31;23;8
5/03/2024;Lotosports;Brasil;68;9;173;160;240;9
5/03/2024;Doradobet;Guatemala;53;11;52;116;61;4
5/03/2024;Camanbet;Venezuela;29;22;610;821;48;17
5/03/2024;Camanbet;Venezuela 2;29;10;208;342;18;0
5/03/2024;Netabet;M�xico;2;0;141;239;30;0
5/03/2024;Doradobet;Brasil;2;0;0;0;0;0
5/03/2024;Casino Miravalle Palace;M�xico;1;0;0;0;1;0
5/03/2024;Justbetja;Jamaica;0;1;23;0;25;0
5/03/2024;Ganamex;M�xico;0;0;2;4;2;0
5/03/2024;Paniplay.com;Honduras;0;0;1;0;1;0
5/03/2024;Eltribet;M�xico;0;0;0;1;0;0
6/03/2024;Doradobet;Per�;1428;314;9752;18232;5574;307
6/03/2024;Ecuabet;Ecuador;3389;1243;40834;71553;21257;328
6/03/2024;Doradobet;Ecuador;466;33;175;562;526;33
6/03/2024;Latinbet;Panam�;67;26;830;1227;0;0
6/03/2024;Hondubet;Honduras;269;79;1431;2582;271;39
6/03/2024;Gangabet;Per�;67;24;870;1350;285;14
6/03/2024;Gangabet;Venezuela;100;11;251;400;656;9
6/03/2024;Doradobet;Nicaragua;156;10;612;1168;178;0
6/03/2024;Lotosports;Brasil;405;19;291;222;309;19
6/03/2024;Doradobet;Guatemala;62;7;62;126;53;1
6/03/2024;Doradobet;Costa Rica;87;14;243;635;184;0
6/03/2024;Doradobet;Chile;40;11;75;142;153;11
6/03/2024;Doradobet;Brasil;1;0;0;0;0;0
6/03/2024;Gangabet;M�xico;90;3;89;154;594;3
6/03/2024;Gangabet;Chile;29;2;32;85;198;2
6/03/2024;Milbets;Brasil;16;8;29;88;25;8
6/03/2024;Paniplay.com;Honduras;3;0;0;0;1;0
6/03/2024;iBetSupreme;Guyana;21;14;78;58;62;0
6/03/2024;Camanbet;Venezuela;30;16;632;835;55;11
6/03/2024;Camanbet;Venezuela 2;30;17;193;349;19;0
6/03/2024;Ganamex;M�xico;1;0;3;5;1;0
6/03/2024;Sivarbet;El Salvador;3;1;39;93;15;0
6/03/2024;Netabet;M�xico;4;2;191;282;33;1
6/03/2024;Justbetja;Jamaica;0;1;30;0;31;0
6/03/2024;vsft.tech;Per�;0;1;1;0;0;1
6/03/2024;Gangabet;Panam�;0;0;0;1;0;0
6/03/2024;Casino Miravalle Palace;M�xico;0;0;0;0;1;0
7/03/2024;Doradobet;Guatemala;51;8;51;118;108;2
7/03/2024;Ecuabet;Ecuador;3185;995;41454;68260;21136;275
7/03/2024;Doradobet;Ecuador;453;31;177;502;526;31
7/03/2024;Doradobet;Nicaragua;106;8;658;1176;205;0
7/03/2024;Doradobet;Per�;929;256;9906;17499;5709;242
7/03/2024;Doradobet;Costa Rica;140;11;216;519;192;0
7/03/2024;Hondubet;Honduras;216;55;1391;2514;259;29
7/03/2024;Milbets;Brasil;123;9;28;86;21;9
7/03/2024;Lotosports;Brasil;1021;22;275;216;470;22
7/03/2024;Gangabet;Chile;6;1;36;58;31;1
7/03/2024;Gangabet;Venezuela;87;18;269;399;105;15
7/03/2024;Doradobet;Chile;77;14;78;102;72;14
7/03/2024;Gangabet;Per�;44;26;945;1390;308;13
7/03/2024;Doradobet;Brasil;5;0;0;0;0;0
7/03/2024;Gangabet;M�xico;85;1;87;124;139;1
7/03/2024;Latinbet;Panam�;35;18;903;1231;0;0
7/03/2024;iBetSupreme;Guyana;11;13;76;63;67;0
7/03/2024;Camanbet;Venezuela;12;7;667;848;47;3
7/03/2024;Camanbet;Venezuela 2;12;10;203;355;23;0
7/03/2024;vsft.tech;Per�;1;1;1;0;2;1
7/03/2024;Netabet;M�xico;1;0;180;266;36;0
7/03/2024;Paniplay.com;Honduras;3;0;1;0;2;0
7/03/2024;Sivarbet;El Salvador;5;1;32;72;14;0
7/03/2024;Ganamex;M�xico;1;0;0;3;0;0
7/03/2024;Casino Miravalle Palace;M�xico;1;0;0;0;1;0
7/03/2024;Justbetja;Jamaica;0;0;25;0;27;0
7/03/2024;Eltribet;M�xico;0;0;0;1;0;0
7/03/2024;Gangabet;Panam�;0;0;0;1;0;0
8/03/2024;Ecuabet;Ecuador;2817;1224;39770;64056;21471;341
8/03/2024;Gangabet;M�xico;58;10;95;123;424;9
8/03/2024;Doradobet;Per�;934;215;8514;15543;5227;199
8/03/2024;Doradobet;Ecuador;413;20;147;418;470;20
8/03/2024;Doradobet;Nicaragua;164;5;645;1063;177;0
8/03/2024;Hondubet;Honduras;178;37;1239;2215;226;14
8/03/2024;Doradobet;Costa Rica;105;8;205;448;209;0
8/03/2024;Gangabet;Venezuela;107;17;259;423;706;16
8/03/2024;Doradobet;Chile;74;17;86;99;79;17
8/03/2024;Milbets;Brasil;121;9;27;114;10;9
8/03/2024;Lotosports;Brasil;901;18;212;162;466;18
8/03/2024;Doradobet;Guatemala;56;1;47;117;45;0
8/03/2024;Sivarbet;El Salvador;6;1;30;69;12;0
8/03/2024;Latinbet;Panam�;14;10;691;964;0;1
8/03/2024;iBetSupreme;Guyana;12;7;72;59;57;0
8/03/2024;Gangabet;Per�;94;15;850;1242;305;5
8/03/2024;Paniplay.com;Honduras;6;0;0;0;1;0
8/03/2024;Gangabet;Chile;14;5;36;78;197;5
8/03/2024;Camanbet;Venezuela;12;11;618;777;42;9
8/03/2024;Camanbet;Venezuela 2;12;4;177;307;23;0
8/03/2024;vsft.tech;Per�;1;0;0;0;1;0
8/03/2024;Doradobet;Brasil;1;0;0;0;0;0
8/03/2024;Ganamex;M�xico;1;1;3;5;0;0
8/03/2024;Netabet;M�xico;1;0;173;282;32;0
8/03/2024;Justbetja;Jamaica;0;0;20;0;21;0
8/03/2024;Casino Miravalle Palace;M�xico;0;0;2;0;3;0
9/03/2024;Doradobet;Ecuador;476;43;177;524;519;43
9/03/2024;Ecuabet;Ecuador;10110;4312;63522;94009;23140;1658
9/03/2024;Lotosports;Brasil;1169;23;263;221;536;23
9/03/2024;Gangabet;Chile;13;8;42;63;26;8
9/03/2024;Gangabet;M�xico;71;9;104;150;90;9
9/03/2024;Doradobet;Per�;1170;298;10952;19210;5608;283
9/03/2024;Hondubet;Honduras;207;41;1425;2577;249;8
9/03/2024;Doradobet;Costa Rica;110;21;247;579;178;0
9/03/2024;Doradobet;Chile;75;13;78;114;65;13
9/03/2024;Gangabet;Per�;122;13;931;1426;240;4
9/03/2024;Milbets;Brasil;133;2;16;93;14;2
9/03/2024;Doradobet;Nicaragua;171;23;756;1213;194;13
9/03/2024;Sivarbet;El Salvador;15;2;29;61;9;0
9/03/2024;Doradobet;Brasil;2;0;0;0;0;0
9/03/2024;Doradobet;Guatemala;61;2;40;118;49;1
9/03/2024;Gangabet;Venezuela;40;28;289;412;110;26
9/03/2024;iBetSupreme;Guyana;7;8;70;69;68;0
9/03/2024;Latinbet;Panam�;24;14;833;1149;0;0
9/03/2024;Camanbet;Venezuela;20;15;664;865;44;15
9/03/2024;Camanbet;Venezuela 2;20;8;185;336;20;0
9/03/2024;Casino Miravalle Palace;M�xico;1;0;0;0;1;0
9/03/2024;Ganamex;M�xico;1;1;3;6;0;1
9/03/2024;Gangabet;Panam�;1;0;0;0;0;0
9/03/2024;Justbetja;Jamaica;0;1;21;0;19;0
9/03/2024;Netabet;M�xico;0;0;188;309;35;0
10/03/2024;Ecuabet;Ecuador;3677;833;32965;63869;19940;358
10/03/2024;Doradobet;Guatemala;72;0;35;100;33;0
10/03/2024;Doradobet;Costa Rica;146;29;210;552;163;0
10/03/2024;Doradobet;Per�;815;230;8563;17937;5899;216
10/03/2024;Lotosports;Brasil;1310;26;232;212;657;26
10/03/2024;Doradobet;Ecuador;357;30;151;392;470;30
10/03/2024;Hondubet;Honduras;320;48;1179;2484;240;24
10/03/2024;Gangabet;M�xico;43;2;53;94;63;2
10/03/2024;Milbets;Brasil;114;4;22;83;19;4
10/03/2024;Gangabet;Per�;101;12;829;1325;182;0
10/03/2024;Sivarbet;El Salvador;11;3;23;67;7;0
10/03/2024;Doradobet;Nicaragua;180;16;538;1130;188;12
10/03/2024;Gangabet;Venezuela;52;12;227;364;80;12
10/03/2024;Doradobet;Chile;71;12;75;124;70;12
10/03/2024;Camanbet;Venezuela;21;10;576;795;38;8
10/03/2024;Camanbet;Venezuela 2;21;4;125;283;18;0
10/03/2024;Latinbet;Panam�;30;9;673;1084;0;2
10/03/2024;Gangabet;Chile;19;5;30;61;22;5
10/03/2024;Netabet;M�xico;2;0;159;246;20;0
10/03/2024;Doradobet;Brasil;2;0;0;0;1;0
10/03/2024;iBetSupreme;Guyana;5;0;22;60;33;0
10/03/2024;Justbetja;Jamaica;0;1;24;0;27;1
10/03/2024;Casino Miravalle Palace;M�xico;0;0;1;0;3;0
10/03/2024;Ganamex;M�xico;0;0;1;5;1;0
11/03/2024;Lotosports;Brasil;1041;33;215;150;497;33
11/03/2024;Ecuabet;Ecuador;2797;786;28574;54062;18882;208
11/03/2024;Doradobet;Ecuador;450;39;167;404;505;39
11/03/2024;Gangabet;Per�;79;15;550;921;173;3
11/03/2024;Doradobet;Chile;78;11;67;90;80;11
11/03/2024;Hondubet;Honduras;188;40;876;1929;211;16
11/03/2024;Doradobet;Per�;812;179;5717;12133;5181;163
11/03/2024;Doradobet;Costa Rica;79;15;127;407;151;0
11/03/2024;Camanbet;Venezuela;24;21;520;700;37;19
11/03/2024;Camanbet;Venezuela 2;24;9;149;280;21;0
11/03/2024;Doradobet;Guatemala;55;11;51;86;47;2
11/03/2024;Gangabet;Chile;3;0;22;30;21;0
11/03/2024;Doradobet;Nicaragua;140;22;520;903;159;11
11/03/2024;Gangabet;M�xico;32;4;52;61;47;4
11/03/2024;Sivarbet;El Salvador;3;1;14;61;8;0
11/03/2024;Milbets;Brasil;113;7;18;75;20;7
11/03/2024;Latinbet;Panam�;24;8;500;851;0;0
11/03/2024;iBetSupreme;Guyana;8;8;65;48;64;0
11/03/2024;Gangabet;Venezuela;53;14;194;308;52;14
11/03/2024;Ganamex;M�xico;1;0;0;5;0;0
11/03/2024;Netabet;M�xico;4;1;131;212;26;1
11/03/2024;Doradobet;Brasil;8;0;0;0;0;0
11/03/2024;Justbetja;Jamaica;0;0;23;0;25;0
11/03/2024;Casino Miravalle Palace;M�xico;0;0;1;0;3;0
12/03/2024;Milbets;Brasil;110;9;23;0;0;9
12/03/2024;Doradobet;Brasil;2;0;0;0;1;0
12/03/2024;Ecuabet;Ecuador;2566;870;35848;62502;19341;229
12/03/2024;Lotosports;Brasil;965;27;230;186;452;27
12/03/2024;Doradobet;Per�;1129;311;9234;17682;7056;295
12/03/2024;Doradobet;Costa Rica;108;12;221;529;161;0
12/03/2024;Doradobet;Guatemala;50;4;52;134;39;1
12/03/2024;Doradobet;Ecuador;357;49;197;447;470;49
12/03/2024;Doradobet;Chile;57;14;76;107;95;14
12/03/2024;Gangabet;M�xico;52;12;74;75;53;12
12/03/2024;Doradobet;Nicaragua;229;23;695;1214;240;13
12/03/2024;Hondubet;Honduras;280;57;1218;2357;258;21
12/03/2024;Gangabet;Venezuela;80;16;216;328;82;16
12/03/2024;Gangabet;Per�;115;24;823;1250;165;6
12/03/2024;Netabet;M�xico;3;2;179;265;35;1
12/03/2024;Camanbet;Venezuela;20;13;585;777;40;10
12/03/2024;Camanbet;Venezuela 2;20;14;180;312;20;0
12/03/2024;Latinbet;Panam�;38;16;803;1157;0;2
12/03/2024;Gangabet;Chile;7;3;34;44;22;3
12/03/2024;iBetSupreme;Guyana;11;8;69;50;60;0
12/03/2024;vsft.tech;Per�;2;0;0;0;0;0
12/03/2024;Sivarbet;El Salvador;20;3;34;73;13;0
12/03/2024;Justbetja;Jamaica;0;1;20;0;23;0
12/03/2024;Casino Miravalle Palace;M�xico;0;0;3;0;4;0
12/03/2024;Ganamex;M�xico;0;0;3;7;3;0
12/03/2024;Eltribet;M�xico;0;0;0;1;0;0
13/03/2024;Ecuabet;Ecuador;2615;893;36851;65409;18922;240
13/03/2024;Lotosports;Brasil;569;28;229;199;331;28
13/03/2024;Doradobet;Per�;1009;321;9960;19348;5386;301
13/03/2024;Milbets;Brasil;117;3;12;0;0;3
13/03/2024;Doradobet;Guatemala;59;5;45;118;56;2
13/03/2024;Hondubet;Honduras;312;62;1231;2524;280;27
13/03/2024;Doradobet;Nicaragua;160;19;660;1195;215;14
13/03/2024;Doradobet;Ecuador;249;33;187;441;390;33
13/03/2024;Latinbet;Panam�;50;26;806;1159;0;1
13/03/2024;iBetSupreme;Guyana;9;7;64;54;61;0
13/03/2024;Camanbet;Venezuela;24;16;587;756;43;15
13/03/2024;Camanbet;Venezuela 2;24;4;162;325;24;0
13/03/2024;Doradobet;Costa Rica;96;14;212;553;185;0
13/03/2024;Gangabet;M�xico;29;2;64;81;65;2
13/03/2024;Doradobet;Chile;59;18;91;138;142;18
13/03/2024;Gangabet;Per�;84;28;875;1360;175;3
13/03/2024;Gangabet;Venezuela;69;5;188;277;60;5
13/03/2024;Gangabet;Chile;5;0;22;28;18;0
13/03/2024;Netabet;M�xico;3;0;175;270;33;0
13/03/2024;Paniplay.com;Honduras;10;0;0;0;0;0
13/03/2024;Sivarbet;El Salvador;8;4;15;75;10;0
13/03/2024;Doradobet;Honduras;2;0;0;0;1;0
13/03/2024;Doradobet;El Salvador;1;0;0;0;0;0
13/03/2024;Gangabet;Panam�;1;0;0;0;0;0
13/03/2024;Doradobet;Brasil;1;0;0;0;0;0
13/03/2024;Justbetja;Jamaica;0;0;21;0;23;0
13/03/2024;Casino Miravalle Palace;M�xico;0;0;2;0;3;0
13/03/2024;Ganamex;M�xico;0;0;1;6;1;0
14/03/2024;Ecuabet;Ecuador;2451;1017;37845;69791;18593;240
14/03/2024;Doradobet;Per�;1012;231;8552;16550;5214;222
14/03/2024;Doradobet;Guatemala;88;0;49;116;187;0
14/03/2024;Doradobet;Nicaragua;125;12;663;1235;196;7
14/03/2024;Doradobet;Costa Rica;69;34;266;572;167;22
14/03/2024;Gangabet;Per�;84;24;844;1319;210;2
14/03/2024;Doradobet;Ecuador;355;53;203;485;386;53
14/03/2024;Hondubet;Honduras;269;50;1132;2527;307;14
14/03/2024;Milbets;Brasil;119;6;24;0;0;6
14/03/2024;Doradobet;Chile;38;9;63;90;72;9
14/03/2024;Camanbet;Venezuela;41;39;655;825;45;34
14/03/2024;Camanbet;Venezuela 2;41;12;196;342;26;0
14/03/2024;Gangabet;M�xico;42;23;76;83;47;23
14/03/2024;Netabet;M�xico;5;1;160;0;0;1
14/03/2024;Latinbet;Panam�;24;19;843;1233;0;3
14/03/2024;Gangabet;Venezuela;47;17;229;313;73;14
14/03/2024;Lotosports;Brasil;132;84;338;192;262;84
14/03/2024;iBetSupreme;Guyana;11;10;80;58;71;0
14/03/2024;vsft.tech;Per�;1;0;0;0;0;0
14/03/2024;Paniplay.com;Honduras;9;0;0;1;1;0
14/03/2024;Sivarbet;El Salvador;2;0;32;69;9;0
14/03/2024;Ganamex;M�xico;2;1;2;0;0;0
14/03/2024;Doradobet;Honduras;1;0;0;0;0;0
14/03/2024;Doradobet;El Salvador;1;0;0;0;0;0
14/03/2024;Gangabet;Chile;1;1;24;29;7;1
14/03/2024;Winbet;Venezuela;1;0;0;0;0;0
14/03/2024;Doradobet;Brasil;1;0;0;0;0;0
14/03/2024;Justbetja;Jamaica;0;0;18;0;20;0
14/03/2024;Casino Miravalle Palace;M�xico;0;0;1;0;0;0
15/03/2024;Ecuabet;Ecuador;2184;878;34916;63686;17128;204
15/03/2024;Hondubet;Honduras;247;35;896;2076;304;2
15/03/2024;Doradobet;Per�;696;181;6940;13319;4835;173
15/03/2024;Doradobet;Ecuador;420;81;348;502;467;81
15/03/2024;Lotosports;Brasil;218;127;320;163;281;127
15/03/2024;Gangabet;M�xico;35;8;62;70;43;8
15/03/2024;Doradobet;Guatemala;38;4;37;105;59;3
15/03/2024;Gangabet;Per�;83;41;770;1101;287;6
15/03/2024;Milbets;Brasil;31;7;30;0;0;7
15/03/2024;Doradobet;Nicaragua;117;12;665;1097;188;6
15/03/2024;Gangabet;Venezuela;31;17;225;282;69;15
15/03/2024;Doradobet;Costa Rica;55;17;210;454;152;7
15/03/2024;Doradobet;Chile;39;5;68;93;72;5
15/03/2024;iBetSupreme;Guyana;17;16;82;52;72;0
15/03/2024;Camanbet;Venezuela;49;32;620;808;48;31
15/03/2024;Camanbet;Venezuela 2;49;11;178;330;28;0
15/03/2024;Latinbet;Panam�;18;12;647;901;0;1
15/03/2024;Netabet;M�xico;6;1;168;0;0;1
15/03/2024;Paniplay.com;Honduras;10;0;0;1;3;0
15/03/2024;Doradobet;Brasil;2;0;0;0;0;0
15/03/2024;Sivarbet;El Salvador;2;2;25;62;11;0
15/03/2024;Gangabet;Chile;4;1;19;26;10;1
15/03/2024;Ganamex;M�xico;1;0;1;0;0;0
15/03/2024;Justbetja;Jamaica;0;1;19;0;22;0
15/03/2024;Casino Miravalle Palace;M�xico;0;0;3;0;0;0
16/03/2024;Ecuabet;Ecuador;2241;1044;42903;77639;18499;277
16/03/2024;Doradobet;Ecuador;309;52;290;604;465;52
16/03/2024;Gangabet;Per�;91;23;1007;1406;304;3
16/03/2024;Doradobet;Per�;828;227;9311;17164;5038;213
16/03/2024;Hondubet;Honduras;275;65;1434;2765;294;19
16/03/2024;Netabet;M�xico;5;2;210;0;0;2
16/03/2024;Doradobet;Costa Rica;94;31;263;592;201;21
16/03/2024;iBetSupreme;Guyana;16;12;76;76;73;0
16/03/2024;Camanbet;Venezuela;47;41;716;998;63;37
16/03/2024;Camanbet;Venezuela 2;47;10;201;382;25;0
16/03/2024;Doradobet;Nicaragua;138;25;734;1391;196;17
16/03/2024;Lotosports;Brasil;259;158;395;236;289;158
16/03/2024;Latinbet;Panam�;41;22;849;1300;0;1
16/03/2024;Gangabet;Venezuela;33;16;282;374;88;14
16/03/2024;Doradobet;Chile;43;9;75;108;72;9
16/03/2024;Sivarbet;El Salvador;2;1;29;76;12;0
16/03/2024;Gangabet;M�xico;44;5;80;84;41;5
16/03/2024;Milbets;Brasil;7;2;24;0;0;2
16/03/2024;Doradobet;Guatemala;41;4;48;128;53;2
16/03/2024;Gangabet;Chile;2;2;21;32;8;2
16/03/2024;Doradobet;Brasil;1;0;0;0;0;0
16/03/2024;Justbetja;Jamaica;0;0;24;0;30;0
16/03/2024;Ganamex;M�xico;0;0;4;0;0;0
17/03/2024;Doradobet;Per�;806;241;8624;16815;4786;237
17/03/2024;Ecuabet;Ecuador;2366;684;34870;64410;15962;193
17/03/2024;Lotosports;Brasil;515;301;523;244;432;301
17/03/2024;Doradobet;Ecuador;372;32;199;480;412;32
17/03/2024;Hondubet;Honduras;267;54;1306;2718;288;17
17/03/2024;Doradobet;Brasil;2;0;0;0;0;0
17/03/2024;Latinbet;Panam�;38;8;714;1191;0;1
17/03/2024;Doradobet;Costa Rica;82;28;212;587;181;16
17/03/2024;Doradobet;Nicaragua;123;21;592;1295;193;14
17/03/2024;Doradobet;Guatemala;30;5;29;115;49;4
17/03/2024;Gangabet;Venezuela;37;17;232;336;86;15
17/03/2024;Gangabet;M�xico;41;6;65;76;42;6
17/03/2024;Milbets;Brasil;13;4;20;0;0;4
17/03/2024;Gangabet;Per�;83;22;913;1359;264;3
17/03/2024;Doradobet;Chile;66;11;56;112;63;11
17/03/2024;Camanbet;Venezuela;26;18;632;922;52;15
17/03/2024;Camanbet;Venezuela 2;26;3;144;330;29;0
17/03/2024;Ganamex;M�xico;2;0;2;0;0;0
17/03/2024;iBetSupreme;Guyana;6;0;21;55;37;0
17/03/2024;Gangabet;Chile;1;2;21;32;12;2
17/03/2024;Netabet;M�xico;6;1;144;0;0;1
17/03/2024;Sivarbet;El Salvador;0;1;26;78;10;0
17/03/2024;Justbetja;Jamaica;0;0;17;0;20;0
18/03/2024;Camanbet;Venezuela;25;14;528;730;57;8
18/03/2024;Camanbet;Venezuela 2;25;5;127;274;23;0
18/03/2024;Casino Miravalle Palace;M�xico;0;0;1;0;0;0
18/03/2024;Doradobet;Per�;691;141;3753;7062;4495;139
18/03/2024;Doradobet;Costa Rica;80;16;159;370;217;11
18/03/2024;Doradobet;Nicaragua;87;11;363;793;183;8
18/03/2024;Doradobet;Ecuador;325;47;167;351;526;47
18/03/2024;Doradobet;Chile;39;12;64;75;68;12
18/03/2024;Doradobet;Guatemala;39;1;26;69;47;1
18/03/2024;Doradobet;El Salvador;0;0;0;0;1;0
18/03/2024;Ecuabet;Ecuador;2116;585;20572;38217;15623;156
18/03/2024;Ganamex;M�xico;0;0;1;0;0;0
18/03/2024;Gangabet;M�xico;41;27;70;44;44;27
18/03/2024;Gangabet;Per�;93;27;451;643;214;0
18/03/2024;Gangabet;Venezuela;24;10;188;258;86;9
18/03/2024;Gangabet;Panam�;1;0;0;0;0;0
18/03/2024;Gangabet;Chile;1;0;11;15;9;0
18/03/2024;Hondubet;Honduras;187;19;626;1457;283;3
18/03/2024;iBetSupreme;Guyana;16;17;72;43;62;0
18/03/2024;Justbetja;Jamaica;0;0;19;0;24;0
18/03/2024;Latinbet;Panam�;22;14;372;645;0;0
18/03/2024;Lotosports;Brasil;603;268;410;156;462;268
18/03/2024;Milbets;Brasil;13;7;18;0;0;7
18/03/2024;Netabet;M�xico;5;0;109;0;0;0
18/03/2024;Paniplay.com;Honduras;8;0;0;0;0;0
18/03/2024;Sivarbet;El Salvador;2;0;12;53;9;0
19/03/2024;Doradobet;Per�;1088;180;4067;7714;4616;172
19/03/2024;Ecuabet;Ecuador;1814;655;24803;46121;15727;158
19/03/2024;Lotosports;Brasil;503;269;427;204;439;269
19/03/2024;Hondubet;Honduras;158;28;641;1424;310;16
19/03/2024;Gangabet;Per�;70;18;409;698;162;0
19/03/2024;Doradobet;Nicaragua;79;9;334;751;241;2
19/03/2024;Gangabet;M�xico;41;5;49;73;36;4
19/03/2024;Doradobet;Ecuador;299;37;186;412;421;37
19/03/2024;Doradobet;Costa Rica;77;19;152;371;261;12
19/03/2024;Netabet;M�xico;5;0;111;0;0;0
19/03/2024;iBetSupreme;Guyana;17;16;72;40;66;0
19/03/2024;Gangabet;Venezuela;23;9;155;205;65;7
19/03/2024;Doradobet;Guatemala;33;1;27;73;43;0
19/03/2024;Camanbet;Venezuela;27;19;523;730;43;14
19/03/2024;Camanbet;Venezuela 2;27;4;132;263;19;0
19/03/2024;Latinbet;Panam�;22;11;392;686;0;0
19/03/2024;Doradobet;Chile;40;10;50;69;71;10
19/03/2024;Milbets;Brasil;10;3;9;0;0;3
19/03/2024;Paniplay.com;Honduras;2;0;0;1;2;0
19/03/2024;Gangabet;Chile;5;2;15;19;15;2
19/03/2024;vsft.tech;Per�;5;0;0;0;0;0
19/03/2024;Sivarbet;El Salvador;0;2;20;58;11;0
19/03/2024;Justbetja;Jamaica;0;0;22;0;28;0
19/03/2024;Casino Miravalle Palace;M�xico;0;0;2;0;0;0
19/03/2024;Ganamex;M�xico;0;0;1;0;0;0
19/03/2024;Doradobet;Brasil;0;0;0;0;1;0
20/03/2024;Doradobet;Per�;1176;192;5093;9348;4031;190
20/03/2024;Ecuabet;Ecuador;1984;733;30166;53386;16379;206
20/03/2024;Hondubet;Honduras;191;34;838;1680;313;15
20/03/2024;Gangabet;Per�;59;22;531;786;171;5
20/03/2024;Lotosports;Brasil;710;370;568;369;522;370
20/03/2024;Doradobet;Ecuador;510;55;220;465;415;55
20/03/2024;Doradobet;Costa Rica;107;23;198;464;201;15
20/03/2024;Doradobet;Nicaragua;98;10;424;875;239;6
20/03/2024;Doradobet;Chile;50;12;54;82;86;12
20/03/2024;Gangabet;M�xico;36;5;59;50;43;5
20/03/2024;Gangabet;Venezuela;29;15;169;249;68;14
20/03/2024;Ganamex;M�xico;1;0;4;0;0;0
20/03/2024;Doradobet;Guatemala;63;5;32;74;81;2
20/03/2024;Gangabet;Chile;4;1;15;17;7;1
20/03/2024;Milbets;Brasil;11;4;26;0;0;4
20/03/2024;Latinbet;Panam�;19;13;468;803;0;2
20/03/2024;Camanbet;Venezuela;20;14;532;761;42;13
20/03/2024;Camanbet;Venezuela 2;20;7;158;285;22;0
20/03/2024;iBetSupreme;Guyana;14;11;79;61;79;0
20/03/2024;Paniplay.com;Honduras;11;3;4;0;1;3
20/03/2024;Sivarbet;El Salvador;3;0;18;60;11;0
20/03/2024;Netabet;M�xico;4;2;136;0;0;1
20/03/2024;Doradobet;Brasil;2;0;0;1;0;0
20/03/2024;Justbetja;Jamaica;0;0;24;0;28;0
21/03/2024;Camanbet;Venezuela;23;11;603;875;42;9
21/03/2024;Camanbet;Venezuela 2;23;6;147;305;27;0
21/03/2024;Casino Miravalle Palace;M�xico;0;0;2;0;3;0
21/03/2024;Doradobet;Brasil;1;0;0;0;0;0
21/03/2024;Doradobet;Chile;37;9;62;90;64;9
21/03/2024;Doradobet;Costa Rica;92;32;260;577;201;11
21/03/2024;Doradobet;Ecuador;786;102;335;572;512;102
21/03/2024;Doradobet;El Salvador;0;0;1;0;0;0
21/03/2024;Doradobet;Guatemala;85;7;51;116;146;4
21/03/2024;Doradobet;Honduras;0;0;0;0;1;0
21/03/2024;Doradobet;Nicaragua;76;17;536;1036;229;11
21/03/2024;Doradobet;Per�;1557;227;7555;13837;4262;210
21/03/2024;Ecuabet;Ecuador;3046;1131;38826;65920;16642;290
